Date Time,Days,Open Price pence,Close Price pence,High Price pence,Low Price pence,Volume Shares,Volume GBP,Share Issue,New Shares,Total Shares Outstanding,Market Cap,BTC Price GBP,BTC Balance,Bitcoin Buy,New BTC,New BTC Cost,BTC AV,New Shares Raise,BTC Sats Per Share,Sats Per Share Value,Cash,Actual MNAV,Adjusted MNAV,Yield To Date,Yield Daily,Days To Cover MNAV,Tenny,Tenny Update,Tenny Price
2025-06-05 16:00:00,41.25,85,87.75,88,84.1650009155273,258130,226509.075,0,0,204181466,179169236.415,77081,122.76,0,0,0,78286.4793092212,0,60.1229888319051,0.0463434010215207,16358644.4,18.9347346258103,6.93886709635213,37.4006462882726,0.0924666974099608,33.2548516745836,BUY,0,105
2025-06-06 08:00:00,41.9166666666667,87.5,82.9000015258789,87.5,80.0999984741211,608453,504407.546284256,0,0,204181466,169266438.429562,76176,122.76,0,0,0,78286.4793092212,0,60.1229888319051,0.0457992879725919,16358644.4,18.1007184162971,6.58367839515322,37.4006462882726,0.0909311453942141,33.2747168697021,BUY,0,105
2025-06-06 09:00:00,41.9583333333333,82.9000015258789,83.5,86,80.75,119401,99699.835,0,0,204181466,170491524.11,76493,122.76,0,0,0,78286.4793092212,0,60.1229888319051,0.0459898778471891,16358644.4,18.1561691199629,6.62130646542702,37.4006462882726,0.0908368639909567,33.3429735823588,BUY,0,105
2025-06-06 10:00:00,42,83.3499984741211,83,83.3499984741211,81,494837,410714.71,0,0,204181466,169470616.78,76592,122.76,0,0,0,78286.4793092212,0,60.1229888319051,0.0460493996061327,16358644.4,18.0241220754041,6.57855291128978,37.4006462882726,0.0907427777778115,33.2920470755966,BUY,0,105
2025-06-06 11:00:00,42.0416666666667,81.5250015258789,83,83,81.4000015258789,43294,35934.02,0,0,204181466,169470616.78,76531,122.76,0,0,0,78286.4793092212,0,60.1229888319051,0.0460127245829452,16358644.4,18.0384884295168,6.58046575421984,37.4006462882726,0.0906488861496035,33.3342568659677,BUY,0,105
2025-06-06 12:00:00,42.0833333333333,83,84,85,83,54705,45952.2,0,0,204181466,171512431.44,76747,122.76,0,0,0,78286.4793092212,0,60.1229888319051,0.0461425902388221,16358644.4,18.2044396652285,6.65289858162927,37.4006462882726,0.0905551885036548,33.4729358118454,BUY,0,105
2025-06-06 13:00:00,42.125,84,82,84,80.6999969482422,229473,188167.86,0,0,204181466,167428802.12,76770,122.76,0,0,0,78286.4793092212,0,60.1229888319051,0.0461564185262535,16358644.4,17.765676501386,6.49378502433641,37.4006462882726,0.0904616842397729,33.2243583598421,BUY,0,105
2025-06-06 14:00:00,42.1666666666667,80.9001007080078,83.6999969482422,85,80.9001007080078,157984,132232.603178711,0,0,204181466,170899880.810876,77069,122.76,0,0,0,78286.4793092212,0,60.1229888319051,0.0463361862628609,16358644.4,18.063635292171,6.61898907052383,37.4006462882726,0.0903683727602373,33.4494698954383,BUY,0,105
2025-06-06 15:00:00,42.2083333333333,83.9199981689453,82,85,80.4501037597656,288412,236497.84,0,0,204181466,167428802.12,77473,122.76,0,0,0,78286.4793092212,0,60.1229888319051,0.0465790831377418,16358644.4,17.6044684601268,6.47212162467358,37.4006462882726,0.0902752534697872,33.1846168988559,BUY,0,105
2025-06-06 16:00:00,42.25,85,81,85,81,59677,48338.37,0,0,204181466,165386987.46,77643,122.76,0,0,0,78286.4793092212,0,60.1229888319051,0.046681292218756,16358644.4,17.3517047515354,6.38803995878721,37.4006462882726,0.090182325775608,33.0498846654415,BUY,0,105
2025-06-09 08:00:00,44.9166666666667,83.3499984741211,83.5,84.6675033569336,81.6624984741211,644030,537765.05,0,0,204181466,170491524.11,77850,122.76,0,0,0,78286.4793092212,0,60.1229888319051,0.046805746805638,16358644.4,17.8396897173195,6.57874460037646,37.4006462882726,0.084608098922619,35.4773584516325,BUY,0,105
2025-06-09 09:00:00,44.9583333333333,84,82.6463012695313,84.0500030517578,82,74796,61816.1274975586,0,0,204181466,168748429.526906,77952,122.76,0,0,0,78286.4793092212,0,60.1229888319051,0.0468670722542466,16358644.4,17.6341933247266,6.50833931582516,37.4006462882726,0.0845264611385498,35.3674856866948,BUY,0,105
2025-06-09 10:00:00,45,82.0500030517578,81.5999984741211,83.8000030517578,81.5999984741211,101952,83192.8304443359,0,0,204181466,166612073.140438,78606,122.76,0,0,0,78286.4793092212,0,60.1229888319051,0.0472602766012072,16358644.4,17.2660856733193,6.40610745388417,37.4006462882726,0.0844449806633302,35.1400435800656,BUY,0,105
2025-06-09 11:00:00,45.0416666666667,81.5999984741211,83.75,83.75,81.5999984741211,128750,107828.125,0,0,204181466,171001977.775,79066,122.76,0,0,0,78286.4793092212,0,60.1229888319051,0.047536842349834,16358644.4,17.6179139926176,6.5606513746568,37.4006462882726,0.084363657042946,35.4216383845286,BUY,0,105
2025-06-09 12:00:00,45.0833333333333,83.7399978637695,83.4175033569336,83.9000015258789,82.2200012207031,63601,53054.3663100433,0,0,204181466,170323081.254786,79418,122.76,0,0,0,78286.4793092212,0,60.1229888319051,0.0477484752705223,16358644.4,17.4701920604429,6.52378940479784,37.4006462882726,0.0842824898251286,35.3503491790244,BUY,0,105
2025-06-09 13:00:00,45.125,82.0329971313477,81.9599990844727,84,80.3359985351563,154751,126833.918183212,0,0,204181466,167347127.664263,79643,122.76,0,0,0,78286.4793092212,0,60.1229888319051,0.0478837519953941,16358644.4,17.1164530073492,6.40302902915828,37.4006462882726,0.0842014785593452,35.1299897608176,BUY,0,105
2025-06-09 14:00:00,45.1666666666667,80.625,93.3199996948242,94.9599990844727,80.625,411940,384422.406742859,0,0,204181466,190542143.448088,79141,122.76,0,0,0,78286.4793092212,0,60.1229888319051,0.0475819345914579,16358644.4,19.6124853888512,7.30774681713497,37.4006462882726,0.0841206227967907,36.8478007396733,BUY,0,105
2025-06-09 15:00:00,45.2083333333333,94.1500015258789,98,99.8000030517578,80.6999969482422,840117,823314.66,0,0,204181466,200097836.68,79453,122.76,0,0,0,78286.4793092212,0,60.1229888319051,0.0477695183166135,16358644.4,20.5151744152959,7.6629740561736,37.4006462882726,0.0840399220903802,37.4394312540905,BUY,0,105
2025-06-09 16:00:00,45.25,94.9599990844727,95,99,94.5,270307,256791.65,0,0,204181466,193972392.7,79467,122.76,0,0,0,78286.4793092212,0,60.1229888319051,0.0477779355350499,16358644.4,19.8836552764629,7.42790433331984,37.4006462882726,0.0839593759947396,37.086110663688,BUY,0,105
2025-06-10 08:00:00,45.9166666666667,100.300003051758,101,102.900001525879,97,401845,405863.45,0,0,204181466,206223280.66,81094,168.08,1,45.32,3509370,78056.9859590671,0,82.3189309454757,0.0667557138609241,12849274.4,15.1297910184017,7.78801943881085,51.5772289681725,0.0901255981258544,31.4819083901238,BUY,0,105
2025-06-10 09:00:00,45.9583333333333,100.099998474121,100.25,102,99.75,247213,247831.0325,0,0,204181466,204691919.665,80933,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0666231803821018,12849274.4,15.0473152775114,7.73809558726568,51.5772289681725,0.0900403157701499,31.44707501925,BUY,0,105
2025-06-10 10:00:00,46,100,101,101.800003051758,98.75,94708,95655.08,0,0,204181466,206223280.66,81151,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.066802635651563,12849274.4,15.1191639394002,7.78520267680713,51.5772289681725,0.08995519456513,31.5308870505222,BUY,0,105
2025-06-10 11:00:00,46.0416666666667,101.449996948242,101.88500213623,102.372497558594,99.1999969482422,948829,966714.446919174,0,0,204181466,208030290.995886,80949,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0666363514110531,12849274.4,15.2897029892501,7.86349867030082,51.5772289681725,0.0898702340547157,31.6897834246645,BUY,0,105
2025-06-10 12:00:00,46.0833333333333,102,102.699996948242,102.699996948242,99.5500030517578,1132777,1163361.94443039,0,0,204181466,209694359.350876,81154,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0668051052194913,12849274.4,15.3730761460245,7.91608981788619,51.5772289681725,0.0897854337845467,31.7817095802979,BUY,0,105
2025-06-10 13:00:00,46.125,103,101.580001831055,103,100.5,105355,107019.610929108,0,0,204181466,207407536.901475,81183,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0668289777094655,12849274.4,15.1999933730345,7.82832039933484,51.5772289681725,0.0897007933019733,31.678637746024,BUY,0,105
2025-06-10 14:00:00,46.1666666666667,102,106,106.199996948242,100.75,344232,364885.92,0,0,204181466,216432353.96,80716,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0664445483019502,12849274.4,15.9531523215862,8.19322352806485,51.5772289681725,0.089616312156048,32.2707394258537,BUY,0,105
2025-06-10 15:00:00,46.2083333333333,106.480003356934,105.225997924805,111.888999938965,102,336764,354363.279651489,0,0,204181466,214851985.175996,80380,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0661679566939734,12849274.4,15.9028634375813,8.15082304365121,51.5772289681725,0.0895319898975171,32.2630444797337,BUY,0,105
2025-06-10 16:00:00,46.25,107.679901123047,104.959999084473,107.679901123047,103.221000671387,2056047,2158026.91237633,0,0,204181466,214308864.844264,80692,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0664247917585232,12849274.4,15.8013290378144,8.1140761922122,51.5772289681725,0.089447826078814,32.2173722028629,BUY,0,105
2025-06-11 08:00:00,46.9166666666667,106.349899291992,112.622497558594,114.400001525879,106,502063,565435.889917603,0,0,204181466,229954266.560951,81193,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0668372096025601,12849274.4,16.8502692180435,8.67876601256596,51.5772289681725,0.0881223939973481,33.4428065866289,BUY,0,105
2025-06-11 09:00:00,46.9583333333333,112.589996337891,112.650001525879,114.000099182129,111,99976,112622.965525513,0,0,204181466,230010424.564562,81226,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0668643748497721,12849274.4,16.8475367905519,8.67906863468622,51.5772289681725,0.0880408567745201,33.4705851660348,BUY,0,105
2025-06-11 10:00:00,47,113.474998474121,114.724998474121,115.400001525879,111,173636,199203.898350525,0,0,204181466,234247183.752938,80938,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0666272963286491,12849274.4,17.2189184907373,8.85511023721243,51.5772289681725,0.087959470214896,33.7589224614648,BUY,0,105
2025-06-11 11:00:00,47.0416666666667,114,114.449996948242,115.379997253418,112.254997253418,805643,922058.388913727,0,0,204181466,233685681.605876,81037,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0667087920702851,12849274.4,17.1566585747282,8.82833081951677,51.5772289681725,0.0878782339014987,33.745844866505,BUY,0,105
2025-06-11 12:00:00,47.0833333333333,113,113.040000915527,115,113,136404,154191.082848816,0,0,204181466,230806731.035736,80948,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0666355282217437,12849274.4,16.963923590335,8.72449846149606,51.5772289681725,0.0877971474188874,33.6414891821325,BUY,0,105
2025-06-11 13:00:00,47.125,113.800003051758,119.860000610352,119.980003356934,113.455596923828,2068881,2479760.77922745,0,0,204181466,244731906.393826,81112,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0667705312684942,12849274.4,17.951032938225,9.2412413106359,51.5772289681725,0.087716210353151,34.3439355301363,BUY,0,105
2025-06-11 14:00:00,47.1666666666667,119,137.490005493164,137.965194702148,119,501339,689291.018639374,0,0,204181466,280729108.819423,81142,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0667952269477779,12849274.4,20.5838069239075,10.5985018724242,51.5772289681725,0.0876354222919006,36.0034355400102,BUY,0,105
2025-06-11 15:00:00,47.2083333333333,137.399993896484,123.025001525879,141.222503662109,114.959999084473,1464779,1802044.38710075,0,0,204181466,251194251.662062,81192,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0668363864132506,12849274.4,18.4068900381916,9.480450160238,51.5772289681725,0.0875547828242626,34.7034503006244,BUY,0,105
2025-06-11 16:00:00,47.25,123.025001525879,124.025001525879,140.100006103516,121,3728834,4624686.42539749,0,0,204181466,253236066.322062,80987,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0666676326048124,12849274.4,18.6034806817073,9.56995644804274,51.5772289681725,0.0874742915408726,34.8607663433444,BUY,0,105
2025-06-12 08:00:00,47.9166666666667,126.599998474121,145.774993896484,149.75,126,648863,945879.998646546,0,0,204181466,297645519.599252,79465,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0654147384758223,12849274.4,22.2847323543705,11.3580226258136,51.5772289681725,0.0862062557635026,37.5360930442536,BUY,0,105
2025-06-12 09:00:00,47.9583333333333,145.149993896484,132.119995117188,146.399993896484,132.119995117188,469592,620424.927470703,0,0,204181466,269764542.909403,79437,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0653916891751575,12849274.4,20.2044016271384,10.2959457992176,51.5772289681725,0.086128222408254,36.3825534638193,BUY,0,105
2025-06-12 10:00:00,48,133.490005493164,135,145.75,128.199996948242,367853,496601.55,0,0,204181466,275644979.1,79141,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0651480251395589,12849274.4,20.7220402630479,10.5403955335031,51.5772289681725,0.0860503301189279,36.720621418594,BUY,0,105
2025-06-12 11:00:00,48.0416666666667,136.350006103516,137.687301635742,141.25,132.149993896484,142883,196731.747196198,0,0,204181466,281131950.9757,78967,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0650047901997138,12849274.4,21.1811008408344,10.7622477976704,51.5772289681725,0.0859725785135487,37.0181674697198,BUY,0,105
2025-06-12 12:00:00,48.0833333333333,135,134.498992919922,143,133.25,481986,648266.316015015,0,0,204181466,274622015.499133,78730,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.064809694333373,12849274.4,20.7529127090271,10.5290918989486,51.5772289681725,0.0858949672115181,36.8024385918863,BUY,0,105
2025-06-12 13:00:00,48.125,134.399993896484,133,139.399993896484,130,830230,1104205.9,0,0,204181466,271561349.78,78678,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0647668884892814,12849274.4,20.5351844286932,10.4152351905511,51.5772289681725,0.0858174958336079,36.7062297555664,BUY,0,105
2025-06-12 14:00:00,48.1666666666667,133,138,141,130,1597120,2204025.6,0,0,204181466,281770423.08,78718,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0647998160616595,12849274.4,21.2963567471685,10.8039995101509,51.5772289681725,0.0857401640019557,37.1804538710628,BUY,0,105
2025-06-12 15:00:00,48.2083333333333,137.899993896484,163,182,132,1292624,2106977.12,0,0,204181466,332815789.58,79139,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.06514637876094,12849274.4,25.0205772139909,12.7267152388384,51.5772289681725,0.0856629713400571,39.1734506496572,BUY,0,105
2025-06-12 16:00:00,48.25,160.264999389648,148.75,163,132.100006103516,1026554,1526999.075,0,0,204181466,303719930.675,78789,168.08,0,0,0,78056.9859590671,0,82.3189309454757,0.0648582625026308,12849274.4,22.9346261001004,11.6402890933909,51.5772289681725,0.0855859174727606,38.1472633634944,BUY,0,105
2025-06-13 08:00:00,48.9166666666667,159,186,194,159,537659,1000045.74,0,0,204181466,379777526.76,77394,242.35,1,74.27,5975000,78790.2545904683,0,118.693437140862,0.0918615987407985,6874274.4,20.2478513927052,14.8172845120098,74.8096825347252,0.092514174488947,33.9963102720131,BUY,0,105
2025-06-13 09:00:00,48.9583333333333,185.399993896484,190,204.899993896484,178.25,383687,729005.3,0,0,204181466,387944785.4,77351,242.35,0,0,0,78790.2545904683,0,118.693437140862,0.0918105605628279,6874274.4,20.6947870522998,15.1420923321543,74.8096825347252,0.0924319074362673,34.2722316456322,BUY,0,105
2025-06-13 10:00:00,49,191,190.527496337891,200,180.199996948242,430107,819472.098674011,0,0,204181466,389021835.155802,77372,242.35,0,0,0,78790.2545904683,0,118.693437140862,0.0918354861846275,6874274.4,20.7466094266492,15.18111561309,74.8096825347252,0.0923497864725122,34.3297133763981,BUY,0,105
2025-06-13 11:00:00,49.0416666666667,190.527496337891,189,204.5,185,207433,392048.37,0,0,204181466,385902970.74,77500,242.35,0,0,0,78790.2545904683,0,118.693437140862,0.0919874137841678,6874274.4,20.546289130756,15.0411975087977,74.8096825347252,0.092267811209123,34.2489697286043,BUY,0,105
2025-06-13 12:00:00,49.0833333333333,185,185,198,180.664993286133,206064,381218.4,0,0,204181466,377735712.1,77563,242.35,0,0,0,78790.2545904683,0,118.693437140862,0.0920621906495666,6874274.4,20.095111651666,14.7141089621742,74.8096825347252,0.0921859812589183,34.0262711726229,BUY,0,105
2025-06-13 13:00:00,49.125,185,184.119995117188,188,181.664993286133,220854,406636.374016113,0,0,204181466,375938905.229403,77493,242.35,0,0,0,78790.2545904683,0,118.693437140862,0.091979105243568,6874274.4,20.0175892806984,14.653800746089,74.8096825347252,0.0921042962360851,34.0112858847398,BUY,0,105
2025-06-13 14:00:00,49.1666666666667,186.800003051758,200,200,183.554992675781,1117044,2234088,0,0,204181466,408362932,77503,242.35,0,0,0,78790.2545904683,0,118.693437140862,0.091990974587282,6874274.4,21.7412633029817,15.9161600889253,74.8096825347252,0.0920227557561756,34.9784389044066,BUY,0,105
2025-06-13 15:00:00,49.2083333333333,193.100006103516,192,200,185,886930,1702905.6,0,0,204181466,392028414.72,77281,242.35,0,0,0,78790.2545904683,0,118.693437140862,0.0917274751568293,6874274.4,20.9315692677392,15.3116213830784,74.8096825347252,0.0919413594360991,34.5765821303379,BUY,0,105
2025-06-13 16:00:00,49.25,194.5,182,200,182,507149,923011.18,0,0,204181466,371610268.12,77622,242.35,0,0,0,78790.2545904683,0,118.693437140862,0.0921322197774797,6874274.4,19.7542184959368,14.4674436878588,74.8096825347252,0.0918601068941167,33.9471245505896,BUY,0,105
2025-06-16 08:00:00,51.9166666666667,189,244.179992675781,254,185.000106811523,1134729,2770781.18908997,1,16297627,220479093,538365833.139028,78828,242.35,0,0,0,78790.2545904683,28869568.2,109.919719236145,0.0866475162794687,35743842.6,28.1808415475193,9.81563072151901,69.2058952906468,0.085335923992057,40.7700679080572,BUY,255,255
2025-06-16 09:00:00,51.9583333333333,244,243.75,250,199.839996337891,484602,1181217.375,0,0,220479093,537417789.1875,78918,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0867464440267812,35743842.6,28.0991345218424,9.79445073916942,69.2058952906468,0.08526465314334,40.767302775416,BUY,0,255
2025-06-16 10:00:00,52,243.600006103516,252.660003662109,258.399993896484,210,284116,717847.496004639,0,0,220479093,557062484.447985,78717,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0865255053911166,35743842.6,29.2006388775221,10.161496942383,69.2058952906468,0.0851935011796318,41.2703058154038,BUY,0,255
2025-06-16 11:00:00,52.0416666666667,252.880004882813,239.5,253.75,232,221001,529297.395,0,0,220479093,528047427.735,78650,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0864518591792284,35743842.6,27.7032792902092,9.63508085664035,69.2058952906468,0.0851224678038691,40.6590126599548,BUY,0,255
2025-06-16 12:00:00,52.0833333333333,240,238.850006103516,250,236.199996948242,171215,408947.037950134,0,0,220479093,526614327.087477,78709,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0865167118135777,35743842.6,27.6073837177468,9.60642527751813,69.2058952906468,0.0850515527199775,40.6490859988169,BUY,0,255
2025-06-16 13:00:00,52.125,238.850006103516,226.999893188477,251.5,180,433563,984187.546904755,0,0,220479093,500487305.612923,78590,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0863859073476867,35743842.6,26.2774218802664,9.13462541216978,69.2058952906468,0.0849807556328665,40.0762617899783,BUY,0,255
2025-06-16 14:00:00,52.1666666666667,227,337,340,225.602493286133,738350,2488239.5,0,0,220479093,743014543.41,78600,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0863968993196103,35743842.6,39.0060294586878,13.5605024433558,69.2058952906468,0.0849100762484265,44.9551705803654,BUY,0,255
2025-06-16 15:00:00,52.2083333333333,336.5,297.989990234375,336.5,228,1530533,4560835.13723389,0,0,220479093,657005627.699539,79151,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0870025569726015,35743842.6,34.2507163701197,11.9616316799849,69.2058952906468,0.0848395142735234,43.3945469734529,BUY,0,255
2025-06-16 16:00:00,52.25,330.200012207031,295,336,292,656001,1935202.95,0,0,220479093,650413324.35,79079,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0869234147747514,35743842.6,33.9379211878004,11.8453734253736,69.2058952906468,0.0847690694159952,43.316425452729,BUY,0,255
2025-06-17 08:00:00,52.9166666666667,346,330,360,330,750661,2477181.3,0,0,220479093,727581006.9,78712,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0865200094051548,35743842.6,38.1414660341379,13.2722554600531,69.2058952906468,0.0836576449607582,45.3225062043319,BUY,0,255
2025-06-17 09:00:00,52.9583333333333,330,325.329986572266,357,322.774993896484,592087,1926236.55759613,0,0,220479093,717284603.651554,78624,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.086423280052227,35743842.6,37.643790698023,13.0895246836918,69.2058952906468,0.0835891473206233,45.1945881789431,BUY,0,255
2025-06-17 10:00:00,53,325.220001220703,305,356.899993896484,305,236141,720230.05,0,0,220479093,672461233.65,78391,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0861671671064067,35743842.6,35.3963128001364,12.2842140268768,69.2058952906468,0.0835207617006874,44.4627111710488,BUY,0,255
2025-06-17 11:00:00,53.0416666666667,309.700012207031,310.5,327.549987792969,295.100006103516,172948,537003.54,0,0,220479093,684587583.765,78116,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0858648878785073,35743842.6,36.1614633957637,12.5209764684372,69.2058952906468,0.0834524878265163,44.7644862242946,BUY,0,255
2025-06-17 12:00:00,53.0833333333333,310.5,304.450012207031,312.75,300,64591,196647.307384644,0,0,220479093,671248625.552451,77869,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.085593386171994,35743842.6,35.5693384527701,12.2904655111451,69.2058952906468,0.0833843254245709,44.5935069030824,BUY,0,255
2025-06-17 13:00:00,53.125,296,297.450012207031,310.25,280,278966,829784.401053467,0,0,220479093,655815089.042451,77915,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0856439492428427,35743842.6,34.7310014118585,12.0054291343911,69.2058952906468,0.083316274222204,44.330469013172,BUY,0,255
2025-06-17 14:00:00,53.1666666666667,295,300,307.899993896484,280.200012207031,452791,1358373,0,0,220479093,661437279,77793,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0855098471853746,35743842.6,35.0836786492715,12.1149068252931,69.2058952906468,0.0832483339476557,44.4915860557998,BUY,0,255
2025-06-17 15:00:00,53.2083333333333,302.799987792969,300.5,310,280.950012207031,507507,1525058.535,0,0,220479093,662539674.465,77745,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0854570857201412,35743842.6,35.163848318452,12.1376844735923,69.2058952906468,0.0831805043300515,44.5550203457734,BUY,0,255
2025-06-17 16:00:00,53.25,300.5,286.75,300.5,285,352227,1010010.9225,0,0,220479093,632223799.1775,77170,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0848250473345334,35743842.6,33.8048735615925,11.6119437775384,69.2058952906468,0.0831127850993969,44.0962486497806,BUY,0,255
2025-06-18 08:00:00,53.9166666666667,299.5,256.989990234375,304,237,595589,1530604.11293701,0,0,220479093,566609199.569539,78026,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0857659601311948,35743842.6,29.9641011237164,10.3673101127851,69.2058952906468,0.0820440730780271,43.1188023873311,BUY,0,255
2025-06-18 09:00:00,53.9583333333333,251.024993896484,268.362487792969,295.299987792969,238.5,354154,950416.485018311,0,0,220479093,591683179.038174,78001,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0857384802013858,35743842.6,31.3001218545779,10.8272917282234,69.2058952906468,0.0819781899528424,43.705765668073,BUY,0,255
2025-06-18 10:00:00,54,268.222503662109,278.725006103516,278.725006103516,249.899993896484,2183946,6087203.62179749,0,0,220479093,614530365.421227,77773,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0854878632415274,35743842.6,32.6040440753606,11.2567576130382,69.2058952906468,0.081912412501335,44.2579228066711,BUY,0,255
2025-06-18 11:00:00,54.0416666666667,278.725006103516,281.700012207031,285,264.899993896484,147179,414603.260966187,0,0,220479093,621089631.894951,77611,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0853097932963648,35743842.6,33.0208293001496,11.3850957711638,69.2058952906468,0.0818467404695861,44.4535354837261,BUY,0,255
2025-06-18 12:00:00,54.0833333333333,281.700012207031,289.799987792969,290,264.899993896484,105882,306846.023074951,0,0,220479093,638948384.600049,77889,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0856153701158413,35743842.6,33.8490609105418,11.6980145844933,69.2058952906468,0.0817811736044893,44.8029481904178,BUY,0,255
2025-06-18 13:00:00,54.125,289.799987792969,295.5,296,282.75,50309,148663.095,0,0,220479093,651515719.815,77694,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0854010266633308,35743842.6,34.6014575638446,11.9384295677182,69.2058952906468,0.081715711653747,45.1173504989082,BUY,0,255
2025-06-18 14:00:00,54.1666666666667,295.424987792969,298.489990234375,300,269.330810546875,245992,734261.496777344,0,0,220479093,658108023.164539,77565,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0852592302255162,35743842.6,35.0096980051133,12.0661398089644,69.2058952906468,0.0816503543658684,45.3015236072621,BUY,0,255
2025-06-18 15:00:00,54.2083333333333,298.489990234375,296.5,323.5,285,239760,710888.4,0,0,220479093,653720510.745,77791,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0855076487909899,35743842.6,34.6752605401124,11.9736725453079,69.2058952906468,0.0815851014901647,45.2139826068836,BUY,0,255
2025-06-18 16:00:00,54.25,314.454986572266,370,370,295.100006103516,3891986,14400348.2,0,0,220479093,815772644.1,77828,242.35,0,0,0,78790.2545904683,0,109.919719236145,0.0855483190871072,35743842.6,43.2504114573259,14.9393974156254,69.2058952906468,0.0815199527767471,48.0685336766262,BUY,0,255
2025-06-19 08:00:00,54.9166666666667,420,414.5,439.75,365.5,676717,2804991.965,0,0,220479093,913885840.485,78108,346.63,1,104.28,8108114,78478.2973199088,0,157.21672077089,0.122798836259726,27635728.6,33.7543915418961,16.7040897779399,99.4145635840599,0.087555761110742,41.9277364867006,BUY,0,255
2025-06-19 09:00:00,54.9583333333333,415,416,436.5,375,327757,1363469.12,0,0,220479093,917193026.88,78082,346.63,0,0,0,78478.2973199088,0,157.21672077089,0.122757959912326,27635728.6,33.887822858665,16.7673008988618,99.4145635840599,0.0874865581922679,42.006588241616,BUY,0,255
2025-06-19 10:00:00,55,411.5,419.5,429,370,85364,358101.98,0,0,220479093,924909795.135,78213,346.63,0,0,0,78478.2973199088,0,157.21672077089,0.122963913816536,27635728.6,34.1157000439902,16.8943476371812,99.4145635840599,0.0874174645201906,42.1184057236893,BUY,0,255
2025-06-19 11:00:00,55.0416666666667,429,428.725006103516,442.75,418.75,108914,466941.553147583,0,0,220479093,945249004.921227,78144,346.63,0,0,0,78478.2973199088,0,157.21672077089,0.122855434279204,27635728.6,34.8967067365686,17.2734087627403,99.4145635840599,0.0873484798361623,42.4206048875364,BUY,0,255
2025-06-19 12:00:00,55.0833333333333,422.559997558594,419.950012207031,430.999908447266,410,78575,329975.722091675,0,0,220479093,925901977.967451,77924,346.63,0,0,0,78478.2973199088,0,157.21672077089,0.122509557493508,27635728.6,34.2789591929825,16.9434741314589,99.4145635840599,0.0872796038826491,42.2392734689046,BUY,0,255
2025-06-19 13:00:00,55.125,419.950012207031,433.5,444.599914550781,417.250091552734,1296219,5619109.365,0,0,220479093,955776868.155,77945,346.63,0,0,0,78478.2973199088,0,157.21672077089,0.12254257300487,27635728.6,35.3754609006596,17.4878379742678,99.4145635840599,0.0872108364029269,42.6477890719058,BUY,0,255
